library_name,test_case_id,success,detection_time_ms,barcodes_detected,barcodes_expected,error_message,additional_metrics
ZXing_Cpp,multiple_051,False,45.99509999388829,10,15,,"{'detection_time_api_ms': 45.69979995721951, 'barcode_data': [{'data': '30051034', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 1311, 'y': 62, 'width': 0, 'height': 0}}, {'data': '3000000051023', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 901, 'y': 82, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/051/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 121, 'y': 371, 'width': 0, 'height': 0}}, {'data': 'MULTI51063', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 876, 'y': 380, 'width': 0, 'height': 0}}, {'data': '3000000051078', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1301, 'y': 382, 'width': 0, 'height': 0}}, {'data': '30051089', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 111, 'y': 662, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/051/09', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 521, 'y': 671, 'width': 0, 'height': 0}}, {'data': '30051133', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 511, 'y': 962, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/051/14', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 921, 'y': 971, 'width': 0, 'height': 0}}, {'data': '3000000051122', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 101, 'y': 981, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_051', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_051_count15.png', 'barcode_data': ['MULTI05100', 'MULTI5101', '300000005102', '3005103', 'https://example.com/multi/051/04', 'MULTI05105', 'MULTI5106', '300000005107', '3005108', 'https://example.com/multi/051/09', 'MULTI05110', 'MULTI5111', '300000005112', '3005113', 'https://example.com/multi/051/14'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 15, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_052,True,64.82299999333918,2,2,,"{'detection_time_api_ms': 64.59779996657744, 'barcode_data': [{'data': 'MULTI05200', 'type': 'Code128', 'quality': 1.0, 'position': {'x': 162, 'y': 420, 'width': 0, 'height': 0}}, {'data': 'MULTI5201%', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 953, 'y': 460, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_052', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_052_count2.png', 'barcode_data': ['MULTI05200', 'MULTI5201'], 'barcode_types': ['CODE128', 'CODE39'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 2, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_053,False,55.784399970434606,4,5,,"{'detection_time_api_ms': 55.34269998315722, 'barcode_data': [{'data': 'MULTI53010', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 635, 'y': 206, 'width': 0, 'height': 0}}, {'data': '3000000053027', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1200, 'y': 208, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/053/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 658, 'y': 758, 'width': 0, 'height': 0}}, {'data': '30053038', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 148, 'y': 784, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_053', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_053_count5.png', 'barcode_data': ['MULTI05300', 'MULTI5301', '300000005302', '3005303', 'https://example.com/multi/053/04'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 5, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_054,False,73.26540001668036,8,10,,"{'detection_time_api_ms': 72.72880000527948, 'barcode_data': [{'data': '30054035', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 1311, 'y': 112, 'width': 0, 'height': 0}}, {'data': 'MULTI54011', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 476, 'y': 130, 'width': 0, 'height': 0}}, {'data': '3000000054024', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 901, 'y': 132, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/054/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 94, 'y': 494, 'width': 0, 'height': 0}}, {'data': 'MULTI54066', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 876, 'y': 530, 'width': 0, 'height': 0}}, {'data': '3000000054079', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1301, 'y': 532, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/054/09', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 494, 'y': 894, 'width': 0, 'height': 0}}, {'data': '30054080', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 111, 'y': 912, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_054', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_054_count10.png', 'barcode_data': ['MULTI05400', 'MULTI5401', '300000005402', '3005403', 'https://example.com/multi/054/04', 'MULTI05405', 'MULTI5406', '300000005407', '3005408', 'https://example.com/multi/054/09'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 10, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_055,False,79.06509999884292,12,15,,"{'detection_time_api_ms': 78.70279997587204, 'barcode_data': [{'data': '30055032', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 1311, 'y': 62, 'width': 0, 'height': 0}}, {'data': 'MULTI55012', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 476, 'y': 80, 'width': 0, 'height': 0}}, {'data': '3000000055021', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 901, 'y': 82, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/055/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 121, 'y': 371, 'width': 0, 'height': 0}}, {'data': 'MULTI55067', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 876, 'y': 380, 'width': 0, 'height': 0}}, {'data': '3000000055076', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1301, 'y': 382, 'width': 0, 'height': 0}}, {'data': '30055087', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 111, 'y': 662, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/055/09', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 521, 'y': 671, 'width': 0, 'height': 0}}, {'data': 'MULTI55113', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 1276, 'y': 679, 'width': 0, 'height': 0}}, {'data': '30055131', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 511, 'y': 962, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/055/14', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 921, 'y': 971, 'width': 0, 'height': 0}}, {'data': '3000000055120', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 101, 'y': 981, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_055', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_055_count15.png', 'barcode_data': ['MULTI05500', 'MULTI5501', '300000005502', '3005503', 'https://example.com/multi/055/04', 'MULTI05505', 'MULTI5506', '300000005507', '3005508', 'https://example.com/multi/055/09', 'MULTI05510', 'MULTI5511', '300000005512', '3005513', 'https://example.com/multi/055/14'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 15, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_056,True,46.36959999334067,2,2,,"{'detection_time_api_ms': 45.93080002814531, 'barcode_data': [{'data': 'MULTI05600', 'type': 'Code128', 'quality': 1.0, 'position': {'x': 162, 'y': 420, 'width': 0, 'height': 0}}, {'data': 'MULTI56013', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 953, 'y': 460, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_056', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_056_count2.png', 'barcode_data': ['MULTI05600', 'MULTI5601'], 'barcode_types': ['CODE128', 'CODE39'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 2, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_057,False,63.38449998293072,4,5,,"{'detection_time_api_ms': 62.84909998066723, 'barcode_data': [{'data': 'MULTI57014', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 635, 'y': 206, 'width': 0, 'height': 0}}, {'data': '3000000057025', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1200, 'y': 208, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/057/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 658, 'y': 758, 'width': 0, 'height': 0}}, {'data': '30057036', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 148, 'y': 784, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_057', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_057_count5.png', 'barcode_data': ['MULTI05700', 'MULTI5701', '300000005702', '3005703', 'https://example.com/multi/057/04'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 5, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_058,False,56.9336999906227,8,10,,"{'detection_time_api_ms': 56.44930002745241, 'barcode_data': [{'data': '30058033', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 1311, 'y': 112, 'width': 0, 'height': 0}}, {'data': 'MULTI58015', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 476, 'y': 130, 'width': 0, 'height': 0}}, {'data': '3000000058022', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 901, 'y': 132, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/058/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 94, 'y': 494, 'width': 0, 'height': 0}}, {'data': 'MULTI5806A', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 876, 'y': 530, 'width': 0, 'height': 0}}, {'data': '3000000058077', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1301, 'y': 532, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/058/09', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 494, 'y': 894, 'width': 0, 'height': 0}}, {'data': '30058088', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 111, 'y': 912, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_058', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_058_count10.png', 'barcode_data': ['MULTI05800', 'MULTI5801', '300000005802', '3005803', 'https://example.com/multi/058/04', 'MULTI05805', 'MULTI5806', '300000005807', '3005808', 'https://example.com/multi/058/09'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 10, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_059,False,77.84679997712374,12,15,,"{'detection_time_api_ms': 77.34910002909601, 'barcode_data': [{'data': '30059030', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 1311, 'y': 62, 'width': 0, 'height': 0}}, {'data': 'MULTI59016', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 476, 'y': 80, 'width': 0, 'height': 0}}, {'data': '3000000059029', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 901, 'y': 82, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/059/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 121, 'y': 371, 'width': 0, 'height': 0}}, {'data': 'MULTI5906B', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 876, 'y': 380, 'width': 0, 'height': 0}}, {'data': '3000000059074', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1301, 'y': 382, 'width': 0, 'height': 0}}, {'data': '30059085', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 111, 'y': 662, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/059/09', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 521, 'y': 671, 'width': 0, 'height': 0}}, {'data': 'MULTI59117', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 1276, 'y': 679, 'width': 0, 'height': 0}}, {'data': '30059139', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 511, 'y': 962, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/059/14', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 921, 'y': 971, 'width': 0, 'height': 0}}, {'data': '3000000059128', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 101, 'y': 981, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_059', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_059_count15.png', 'barcode_data': ['MULTI05900', 'MULTI5901', '300000005902', '3005903', 'https://example.com/multi/059/04', 'MULTI05905', 'MULTI5906', '300000005907', '3005908', 'https://example.com/multi/059/09', 'MULTI05910', 'MULTI5911', '300000005912', '3005913', 'https://example.com/multi/059/14'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 15, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_060,True,56.390499987173826,2,2,,"{'detection_time_api_ms': 55.823400034569204, 'barcode_data': [{'data': 'MULTI06000', 'type': 'Code128', 'quality': 1.0, 'position': {'x': 162, 'y': 420, 'width': 0, 'height': 0}}, {'data': 'MULTI6001+', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 953, 'y': 460, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_060', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_060_count2.png', 'barcode_data': ['MULTI06000', 'MULTI6001'], 'barcode_types': ['CODE128', 'CODE39'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 2, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_061,False,66.53650000225753,3,5,,"{'detection_time_api_ms': 66.16579997353256, 'barcode_data': [{'data': '3000000061022', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1200, 'y': 208, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/061/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 658, 'y': 758, 'width': 0, 'height': 0}}, {'data': '30061033', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 148, 'y': 784, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_061', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_061_count5.png', 'barcode_data': ['MULTI06100', 'MULTI6101', '300000006102', '3006103', 'https://example.com/multi/061/04'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 5, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_062,False,50.8276000036858,8,10,,"{'detection_time_api_ms': 50.30900001293048, 'barcode_data': [{'data': '30062030', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 1311, 'y': 112, 'width': 0, 'height': 0}}, {'data': 'MULTI62010', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 476, 'y': 130, 'width': 0, 'height': 0}}, {'data': '3000000062029', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 901, 'y': 132, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/062/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 94, 'y': 494, 'width': 0, 'height': 0}}, {'data': 'MULTI62065', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 876, 'y': 530, 'width': 0, 'height': 0}}, {'data': '3000000062074', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1301, 'y': 532, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/062/09', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 494, 'y': 894, 'width': 0, 'height': 0}}, {'data': '30062085', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 111, 'y': 912, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_062', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_062_count10.png', 'barcode_data': ['MULTI06200', 'MULTI6201', '300000006202', '3006203', 'https://example.com/multi/062/04', 'MULTI06205', 'MULTI6206', '300000006207', '3006208', 'https://example.com/multi/062/09'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 10, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_063,False,56.96810001973063,12,15,,"{'detection_time_api_ms': 56.4746999880299, 'barcode_data': [{'data': '30063037', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 1311, 'y': 62, 'width': 0, 'height': 0}}, {'data': 'MULTI63011', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 476, 'y': 80, 'width': 0, 'height': 0}}, {'data': '3000000063026', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 901, 'y': 82, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/063/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 121, 'y': 371, 'width': 0, 'height': 0}}, {'data': 'MULTI63066', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 876, 'y': 380, 'width': 0, 'height': 0}}, {'data': '3000000063071', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1301, 'y': 382, 'width': 0, 'height': 0}}, {'data': '30063082', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 111, 'y': 662, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/063/09', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 521, 'y': 671, 'width': 0, 'height': 0}}, {'data': 'MULTI63112', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 1276, 'y': 679, 'width': 0, 'height': 0}}, {'data': '30063136', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 511, 'y': 962, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/063/14', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 921, 'y': 971, 'width': 0, 'height': 0}}, {'data': '3000000063125', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 101, 'y': 981, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_063', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_063_count15.png', 'barcode_data': ['MULTI06300', 'MULTI6301', '300000006302', '3006303', 'https://example.com/multi/063/04', 'MULTI06305', 'MULTI6306', '300000006307', '3006308', 'https://example.com/multi/063/09', 'MULTI06310', 'MULTI6311', '300000006312', '3006313', 'https://example.com/multi/063/14'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 15, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_064,True,46.96120001608506,2,2,,"{'detection_time_api_ms': 46.58259998541325, 'barcode_data': [{'data': 'MULTI06400', 'type': 'Code128', 'quality': 1.0, 'position': {'x': 162, 'y': 420, 'width': 0, 'height': 0}}, {'data': 'MULTI64012', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 953, 'y': 460, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_064', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_064_count2.png', 'barcode_data': ['MULTI06400', 'MULTI6401'], 'barcode_types': ['CODE128', 'CODE39'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 2, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_065,False,38.71000005165115,4,5,,"{'detection_time_api_ms': 38.21339999558404, 'barcode_data': [{'data': 'MULTI65013', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 635, 'y': 206, 'width': 0, 'height': 0}}, {'data': '3000000065020', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1200, 'y': 208, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/065/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 658, 'y': 758, 'width': 0, 'height': 0}}, {'data': '30065031', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 148, 'y': 784, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_065', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_065_count5.png', 'barcode_data': ['MULTI06500', 'MULTI6501', '300000006502', '3006503', 'https://example.com/multi/065/04'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 5, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_066,False,49.37590000918135,8,10,,"{'detection_time_api_ms': 49.03609998291358, 'barcode_data': [{'data': '30066038', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 1311, 'y': 112, 'width': 0, 'height': 0}}, {'data': 'MULTI66014', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 476, 'y': 130, 'width': 0, 'height': 0}}, {'data': '3000000066027', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 901, 'y': 132, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/066/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 94, 'y': 494, 'width': 0, 'height': 0}}, {'data': 'MULTI66069', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 876, 'y': 530, 'width': 0, 'height': 0}}, {'data': '3000000066072', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1301, 'y': 532, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/066/09', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 494, 'y': 894, 'width': 0, 'height': 0}}, {'data': '30066083', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 111, 'y': 912, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_066', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_066_count10.png', 'barcode_data': ['MULTI06600', 'MULTI6601', '300000006602', '3006603', 'https://example.com/multi/066/04', 'MULTI06605', 'MULTI6606', '300000006607', '3006608', 'https://example.com/multi/066/09'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 10, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_067,False,43.784999987110496,12,15,,"{'detection_time_api_ms': 43.43600000720471, 'barcode_data': [{'data': '30067035', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 1311, 'y': 62, 'width': 0, 'height': 0}}, {'data': 'MULTI67015', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 476, 'y': 80, 'width': 0, 'height': 0}}, {'data': '3000000067024', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 901, 'y': 82, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/067/04', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 121, 'y': 371, 'width': 0, 'height': 0}}, {'data': 'MULTI6706A', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 876, 'y': 380, 'width': 0, 'height': 0}}, {'data': '3000000067079', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 1301, 'y': 382, 'width': 0, 'height': 0}}, {'data': '30067080', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 111, 'y': 662, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/067/09', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 521, 'y': 671, 'width': 0, 'height': 0}}, {'data': 'MULTI67116', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 1276, 'y': 679, 'width': 0, 'height': 0}}, {'data': '30067134', 'type': 'EAN8', 'quality': 1.0, 'position': {'x': 511, 'y': 962, 'width': 0, 'height': 0}}, {'data': 'https://example.com/multi/067/14', 'type': 'QRCode', 'quality': 1.0, 'position': {'x': 921, 'y': 971, 'width': 0, 'height': 0}}, {'data': '3000000067123', 'type': 'EAN13', 'quality': 1.0, 'position': {'x': 101, 'y': 981, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_067', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_067_count15.png', 'barcode_data': ['MULTI06700', 'MULTI6701', '300000006702', '3006703', 'https://example.com/multi/067/04', 'MULTI06705', 'MULTI6706', '300000006707', '3006708', 'https://example.com/multi/067/09', 'MULTI06710', 'MULTI6711', '300000006712', '3006713', 'https://example.com/multi/067/14'], 'barcode_types': ['CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE', 'CODE128', 'CODE39', 'EAN13', 'EAN8', 'QR_CODE'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 15, 'focus_area': 'multiple_barcode_performance'}}"
ZXing_Cpp,multiple_068,True,35.74870002921671,2,2,,"{'detection_time_api_ms': 35.397499974351376, 'barcode_data': [{'data': 'MULTI06800', 'type': 'Code128', 'quality': 1.0, 'position': {'x': 162, 'y': 420, 'width': 0, 'height': 0}}, {'data': 'MULTI68016', 'type': 'Code39', 'quality': 1.0, 'position': {'x': 953, 'y': 460, 'width': 0, 'height': 0}}], 'test_metadata': {'test_id': 'multiple_068', 'image_path': 'generated_dataset\\multiple_barcodes\\multiple_068_count2.png', 'barcode_data': ['MULTI06800', 'MULTI6801'], 'barcode_types': ['CODE128', 'CODE39'], 'rotation_angle': 0, 'test_type': 'multiple', 'difficulty': 'hard', 'barcode_count': 2, 'focus_area': 'multiple_barcode_performance'}}"
